h2_ratio,Pmeoh,Tmeoh,reactor_mode,recycle_ratio,Vmeoh,Tdme,Pdme,xmeoh,xdme,n_trays1,n_trays2,feed_loc1,feed_loc2
3.042421875,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,8854.492188,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,206.5078125,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.466796875,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.951064453,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,20.38287067,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,238.7402344,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,1263.085938,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.021484375,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.455078125,59.00835938,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,71.03179688,19.71070313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,15.88570313,0.779769737,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.762883772,0.639246324
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.616268382
3.843984375,4817.382813,224.6484375,0.189453125,0.967607422,16.03159885,262.9394531,2187.304688,0.689453125,0.095703125,59.00835938,19.71070313,0.779769737,0.639246324
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
3.618984375,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,5629.882813,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,238.1484375,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.064453125,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.946982422,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,17.24238753,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,302.3144531,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,1699.804688,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.064453125,0.580078125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.220703125,49.65679688,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,63.28335937,17.16070313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,13.33570313,0.878673246,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.663980263,0.704503676
2.817421875,4791.992188,220.0078125,0.341796875,0.944189453,16.75050463,278.1152344,2075.585938,0.646484375,0.580078125,49.65679688,17.16070313,0.878673246,0.551011029
2.817421875,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,4791.992188,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,220.0078125,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.341796875,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.944189453,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,16.75050463,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,278.1152344,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,2075.585938,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.646484375,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.580078125,63.28335937,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,49.65679688,13.33570313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,17.16070313,0.663980263,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.878673246,0.551011029
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.704503676
3.618984375,5629.882813,238.1484375,0.064453125,0.946982422,17.24238753,302.3144531,1699.804688,0.064453125,0.220703125,63.28335937,13.33570313,0.663980263,0.551011029
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
2.718984375,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8879.882813,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,292.1484375,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.564453125,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.974482422,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,12.39923282,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,249.8144531,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1049.804688,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.564453125,0.080078125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.720703125,66.75679687,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,46.18335937,22.26070313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,18.43570313,0.724287281,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.818366228,0.586856618
3.717421875,8041.992188,274.0078125,0.841796875,0.971689453,11.90734992,225.6152344,1425.585938,0.146484375,0.080078125,66.75679687,22.26070313,0.724287281,0.668658088
3.717421875,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8041.992188,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,274.0078125,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.841796875,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.971689453,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,11.90734992,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,225.6152344,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1425.585938,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.146484375,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.080078125,46.18335937,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,66.75679687,18.43570313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,22.26070313,0.818366228,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.724287281,0.668658088
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.586856618
2.718984375,8879.882813,292.1484375,0.564453125,0.974482422,12.39923282,249.8144531,1049.804688,0.564453125,0.720703125,46.18335937,18.43570313,0.818366228,0.668658088
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
2.268984375,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,7254.882813,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,265.1484375,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.314453125,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.988232422,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,19.66396489,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,328.5644531,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1374.804688,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.314453125,0.330078125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.470703125,58.20679687,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,71.83335938,19.71070313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,20.98570313,0.801480263,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.741173246,0.645680147
3.267421875,6416.992188,193.0078125,0.091796875,0.985439453,14.32892727,304.3652344,1100.585938,0.396484375,0.330078125,58.20679687,19.71070313,0.801480263,0.609834559
3.267421875,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,6416.992188,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,193.0078125,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.091796875,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.985439453,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,14.32892727,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,304.3652344,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1100.585938,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.396484375,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.330078125,71.83335938,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,58.20679687,20.98570313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,19.71070313,0.741173246,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.801480263,0.609834559
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.645680147
2.268984375,7254.882813,265.1484375,0.314453125,0.988232422,19.66396489,328.5644531,1374.804688,0.314453125,0.470703125,71.83335938,20.98570313,0.741173246,0.609834559
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
3.168984375,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,10504.88281,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,211.1484375,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.814453125,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.960732422,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,14.82081018,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,276.0644531,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,2024.804688,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.814453125,0.830078125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.970703125,41.10679688,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,54.73335938,14.61070313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,15.88570313,0.647094298,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.895559211,0.528033088
2.367421875,9666.992188,247.0078125,0.591796875,0.957939453,19.17208199,251.8652344,1750.585938,0.896484375,0.830078125,41.10679688,14.61070313,0.647094298,0.4921875
2.367421875,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,9666.992188,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,247.0078125,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.591796875,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.957939453,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,19.17208199,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,251.8652344,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,1750.585938,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.896484375,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.830078125,54.73335938,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,41.10679688,15.88570313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,14.61070313,0.895559211,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.647094298,0.4921875
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.528033088
3.168984375,10504.88281,211.1484375,0.814453125,0.960732422,14.82081018,276.0644531,2024.804688,0.814453125,0.970703125,54.73335938,15.88570313,0.895559211,0.4921875
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.437734375,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,5833.007813,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,194.2734375,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.720703125,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.993388672,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,20.5720564,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,233.4082031,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,2065.429688,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.845703125,0.298828125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.689453125,42.17554688,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,66.48960938,16.20445313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,20.02945313,0.888322368,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.924506579,0.4765625
2.311171875,6213.867188,230.1328125,0.435546875,0.976845703,12.21004709,235.4589844,1141.210938,0.802734375,0.298828125,42.17554688,16.20445313,0.888322368,0.499540441
2.311171875,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,6213.867188,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,230.1328125,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.435546875,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.976845703,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,12.21004709,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,235.4589844,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,1141.210938,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.802734375,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.298828125,66.48960938,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,42.17554688,20.02945313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,16.20445313,0.924506579,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.888322368,0.499540441
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.4765625
2.437734375,5833.007813,194.2734375,0.720703125,0.993388672,20.5720564,233.4082031,2065.429688,0.845703125,0.689453125,66.48960938,20.02945313,0.924506579,0.499540441
